RunId,iteration,Step,width,height,density,minority_pc,homophily,policy,follow_policy,perc_happy,segregation
2190,99,23,50,50,0.75,0.4,3,maximum_improvement,0.1,1.0,0.6637704054765666
2192,99,21,50,50,0.75,0.4,3,maximum_improvement,0.3,1.0,0.6912626531699521
2193,99,21,50,50,0.75,0.4,3,maximum_improvement,0.4,1.0,0.7131578947368421
2137,97,100,50,50,0.75,0.4,3,similar_neighborhood,0.3,0.9936204146730463,0.6472620946305156
2194,99,22,50,50,0.75,0.4,3,maximum_improvement,0.5,1.0,0.7110993096123208
2191,99,44,50,50,0.75,0.4,3,maximum_improvement,0.2,1.0,0.672798066595059
2053,93,100,50,50,0.75,0.4,3,similar_neighborhood,0.7,0.9794195250659631,0.6428759894459103
2195,99,34,50,50,0.75,0.4,3,maximum_improvement,0.6,1.0,0.7416666666666667
2196,99,37,50,50,0.75,0.4,3,maximum_improvement,0.7,1.0,0.7286916395222585
2095,95,100,50,50,0.75,0.4,3,similar_neighborhood,0.5,0.9851222104144527,0.651567481402763
2011,91,100,50,50,0.75,0.4,3,similar_neighborhood,0.9,0.9750398300584174,0.6298459904407859
2197,99,24,50,50,0.75,0.4,3,maximum_improvement,0.8,1.0,0.7302072263549415
2198,99,56,50,50,0.75,0.4,3,maximum_improvement,0.9,1.0,0.7444237918215614
2159,98,100,50,50,0.75,0.4,3,similar_neighborhood,0.3,0.9930851063829788,0.6632978723404256
2199,99,4,50,50,0.75,0.4,3,maximum_improvement,1.0,1.0,0.7430887825624668
2158,98,100,50,50,0.75,0.4,3,similar_neighborhood,0.2,0.9940700808625337,0.6592991913746631
2096,95,100,50,50,0.75,0.4,3,similar_neighborhood,0.6,0.9852709100473435,0.6284850078905839
2116,96,100,50,50,0.75,0.4,3,similar_neighborhood,0.4,0.9868212967843965,0.6352134949920928
2179,99,100,50,50,0.75,0.4,3,similar_neighborhood,0.1,0.9946380697050938,0.6674262734584451
2075,94,100,50,50,0.75,0.4,3,similar_neighborhood,0.7,0.9827027027027027,0.6410810810810811
2117,96,100,50,50,0.75,0.4,3,similar_neighborhood,0.5,0.9877398720682303,0.6242004264392325
2034,92,100,50,50,0.75,0.4,3,similar_neighborhood,1.0,0.9723670490093848,0.6173096976016684
