RunId,iteration,Step,width,height,density,minority_pc,homophily,policy,follow_policy,perc_happy,segregation
36,1,200,50,50,0.75,0.4,3,different_neighborhood,0.3,0.999455930359086,0.6711099020674647
77,3,18,50,50,0.75,0.4,3,different_neighborhood,0.0,1.0,0.6547049441786283
61,2,200,50,50,0.75,0.4,3,different_neighborhood,0.6,0.9994582881906826,0.6687432286023836
23,1,200,50,50,0.75,0.4,3,similar_neighborhood,0.1,0.9984177215189873,0.6570411392405063
63,2,200,50,50,0.75,0.4,3,different_neighborhood,0.8,0.9994756161510225,0.6890403775563713
40,1,200,50,50,0.75,0.4,3,different_neighborhood,0.7,0.9989484752891693,0.6933491062039958
16,0,200,50,50,0.75,0.4,3,different_neighborhood,0.5,0.9984067976633032,0.6744556558682953
20,0,200,50,50,0.75,0.4,3,different_neighborhood,0.9,0.9994663820704376,0.6894343649946638
65,2,32,50,50,0.75,0.4,3,different_neighborhood,1.0,1.0,0.681598712446352
78,3,43,50,50,0.75,0.4,3,different_neighborhood,0.1,1.0,0.6473404255319148
58,2,200,50,50,0.75,0.4,3,different_neighborhood,0.3,0.9984017048481619,0.6619605753862546
56,2,200,50,50,0.75,0.4,3,different_neighborhood,0.1,0.9973319103521878,0.6595517609391676
59,2,200,50,50,0.75,0.4,3,different_neighborhood,0.4,0.9978632478632479,0.6611912393162394
60,2,200,50,50,0.75,0.4,3,different_neighborhood,0.5,0.9983922829581994,0.6668006430868167
80,3,18,50,50,0.75,0.4,3,different_neighborhood,0.3,1.0,0.6495512143611405
1,0,200,50,50,0.75,0.4,3,similar_neighborhood,0.1,0.9973347547974414,0.660047974413646
17,0,200,50,50,0.75,0.4,3,different_neighborhood,0.6,0.9978632478632479,0.6641292735042735
88,4,26,50,50,0.75,0.4,3,similar_neighborhood,0.0,1.0,0.6691098081023454
45,2,200,50,50,0.75,0.4,3,similar_neighborhood,0.1,0.9957469431153642,0.6508506113769271
43,1,200,50,50,0.75,0.4,3,different_neighborhood,1.0,0.9973725696269049,0.6996847083552286
99,4,27,50,50,0.75,0.4,3,different_neighborhood,0.0,1.0,0.6520811099252934
64,2,200,50,50,0.75,0.4,3,different_neighborhood,0.9,0.99892530897367,0.6771896829661472
83,3,45,50,50,0.75,0.4,3,different_neighborhood,0.6,1.0,0.6812302006335798
85,3,25,50,50,0.75,0.4,3,different_neighborhood,0.8,1.0,0.6834466527196653
79,3,200,50,50,0.75,0.4,3,different_neighborhood,0.2,0.9983948635634029,0.6599785981808454
67,3,200,50,50,0.75,0.4,3,similar_neighborhood,0.1,0.9962586851950829,0.6417691074291823
87,3,21,50,50,0.75,0.4,3,different_neighborhood,1.0,1.0,0.6713305174234424
102,4,31,50,50,0.75,0.4,3,different_neighborhood,0.3,1.0,0.6639884088514225
82,3,200,50,50,0.75,0.4,3,different_neighborhood,0.5,0.9994643813604713,0.6675147295125871
84,3,200,50,50,0.75,0.4,3,different_neighborhood,0.7,0.9994686503719448,0.6582093517534537
81,3,200,50,50,0.75,0.4,3,different_neighborhood,0.4,0.9983783783783784,0.6821621621621622
110,5,44,50,50,0.75,0.4,3,similar_neighborhood,0.0,1.0,0.6609105180533752
68,3,200,50,50,0.75,0.4,3,similar_neighborhood,0.2,0.9951377633711507,0.6500540248514317
100,4,200,50,50,0.75,0.4,3,different_neighborhood,0.1,0.9994541484716157,0.6548853711790393
24,1,200,50,50,0.75,0.4,3,similar_neighborhood,0.2,0.9935240151106314,0.6508364813815435
62,2,200,50,50,0.75,0.4,3,different_neighborhood,0.7,0.9920339883165162,0.6654275092936803
18,0,200,50,50,0.75,0.4,3,different_neighborhood,0.7,0.9929577464788732,0.6825568797399784
107,4,38,50,50,0.75,0.4,3,different_neighborhood,0.8,1.0,0.6835191082802548
101,4,200,50,50,0.75,0.4,3,different_neighborhood,0.2,0.998371335504886,0.6442725298588491
89,4,200,50,50,0.75,0.4,3,similar_neighborhood,0.1,0.9968152866242038,0.6523354564755839
86,3,200,50,50,0.75,0.4,3,different_neighborhood,0.9,0.9989304812834224,0.6782085561497326
103,4,200,50,50,0.75,0.4,3,different_neighborhood,0.4,0.9989310529128808,0.6628808123997862
46,2,200,50,50,0.75,0.4,3,similar_neighborhood,0.2,0.9920042643923241,0.6479211087420043
109,4,54,50,50,0.75,0.4,3,different_neighborhood,1.0,1.0,0.6794037940379404
105,4,200,50,50,0.75,0.4,3,different_neighborhood,0.6,0.9994728518713759,0.6810753821823933
